O_ID,D_ID,OD_Number
10000059,10000106,8
10000059,10000107,2
10000059,10000109,14
10000059,10000110,21
10000059,10000111,3
10000059,10000112,7
10000059,10000113,9
10000059,10000114,3
10000059,10000115,4
10000059,10000116,54
10000059,10000117,5
10000059,10000118,3
10000059,10000119,3
10000059,10000120,1
10000059,10000121,8
10000059,10000122,1
10000059,10000123,6
10000059,10000127,14
10000059,10000128,38
10000059,10000129,1
10000059,10000130,4
10000059,10000131,19
10000059,10000132,3
10000059,10000133,1
10000059,10000134,1
10000059,10000136,3
10000059,10000137,3
10000059,10000138,5
10000060,10000000,91
10000060,10000001,38
10000060,10000002,1
10000060,10000003,8
10000060,10000005,1
10000060,10000006,2
10000060,10000009,3
10000060,10000010,1
10000060,10000011,1
10000060,10000014,1
10000060,10000015,1
10000060,10000019,1
10000060,10000020,1
10000060,10000024,3
10000060,10000026,1
10000060,10000027,1
10000060,10000028,3
10000060,10000029,2
10000060,10000032,5
10000060,10000033,6
10000060,10000034,2
10000060,10000036,10
10000060,10000037,7
10000060,10000039,4
10000060,10000040,5
10000060,10000041,2
10000060,10000042,5
10000060,10000043,6
10000060,10000045,6
10000060,10000047,4
10000060,10000048,3
10000060,10000049,165
10000060,10000050,77
10000060,10000051,20
10000060,10000052,22
10000060,10000053,6
10000060,10000054,13
10000060,10000055,2
10000060,10000056,10
10000060,10000057,3
10000060,10000058,2
10000060,10000059,4
10000060,10000060,68
10000060,10000062,49
10000060,10000063,2
10000060,10000066,3
10000060,10000068,25
10000060,10000069,6
10000060,10000070,2
10000060,10000071,3
10000060,10000072,13
10000060,10000073,2
10000060,10000075,1
10000060,10000076,14
10000060,10000077,6
10000060,10000078,100
10000060,10000079,6
10000060,10000080,16
10000060,10000081,17
10000060,10000083,1
10000060,10000084,7
10000060,10000085,13
10000060,10000086,5
10000060,10000087,72
10000060,10000088,14
10000060,10000089,1
10000060,10000090,24
10000060,10000091,5
10000060,10000092,1
10000060,10000093,4
10000060,10000094,3
10000060,10000095,1
10000060,10000096,7
10000060,10000097,47
10000060,10000098,58
10000060,10000099,1
10000060,10000100,2
10000060,10000101,39
10000060,10000102,16
10000060,10000103,15
10000060,10000104,4
10000060,10000105,1
10000060,10000106,9
10000060,10000107,6
10000060,10000108,4
10000060,10000109,12
10000060,10000110,17
10000060,10000111,2
10000060,10000112,5
10000060,10000113,11
10000060,10000114,7
10000060,10000115,12
10000060,10000116,71
10000060,10000117,16
10000060,10000118,7
10000060,10000119,15
10000060,10000120,8
10000060,10000121,8
10000060,10000122,1
10000060,10000123,2
10000060,10000124,2
10000060,10000125,2
10000060,10000126,1
10000060,10000127,23
10000060,10000128,52
10000060,10000129,4
10000060,10000130,3
10000060,10000131,30
10000060,10000132,7
10000060,10000134,1
10000060,10000136,4
10000060,10000137,2
10000060,10000138,7
10000061,10000000,69
10000061,10000001,19
10000061,10000003,4
10000061,10000005,1
10000061,10000006,3
10000061,10000009,7
10000061,10000010,1
10000061,10000028,2
10000061,10000029,3
10000061,10000032,6
10000061,10000036,2
10000061,10000037,9
10000061,10000041,6
10000061,10000043,14
10000061,10000045,2
10000061,10000046,2
10000061,10000047,1
10000061,10000048,4
10000061,10000049,100
10000061,10000050,56
10000061,10000051,11
10000061,10000052,11
10000061,10000053,4
10000061,10000054,6
10000061,10000055,1
10000061,10000056,9
10000061,10000057,2
10000061,10000058,1
10000061,10000059,6
10000061,10000060,8
10000061,10000061,18
10000061,10000062,32
10000061,10000064,2
10000061,10000066,1
10000061,10000068,7
10000061,10000069,3
10000061,10000070,6
10000061,10000072,2
10000061,10000074,1
10000061,10000076,8
10000061,10000077,1
10000061,10000078,72
10000061,10000079,1
10000061,10000080,8
10000061,10000081,9
10000061,10000082,1
10000061,10000084,3
10000061,10000087,19
10000061,10000088,4
10000061,10000089,3
10000061,10000090,8
10000061,10000093,6
10000061,10000094,6
10000061,10000096,2
10000061,10000097,41
10000061,10000098,43
10000061,10000101,9
10000061,10000102,6
10000061,10000103,11
10000061,10000104,1
10000061,10000105,2
10000061,10000106,26
10000061,10000107,2
10000061,10000108,2
10000061,10000109,5
10000061,10000110,9
10000061,10000111,3
10000061,10000112,7
10000061,10000113,7
10000061,10000114,7
10000061,10000115,2
10000061,10000116,50
10000061,10000117,11
10000061,10000118,1
10000061,10000121,1
10000061,10000122,1
10000061,10000125,3
10000061,10000126,2
10000061,10000127,19
10000061,10000128,33
10000061,10000129,4
10000061,10000130,2
10000061,10000131,18
10000061,10000132,4
10000061,10000133,2
10000061,10000134,3
10000061,10000137,2
10000061,10000138,2
10000062,10000000,132
10000062,10000001,19
10000062,10000002,19
10000062,10000003,8
10000062,10000004,1
10000062,10000005,2
10000062,10000006,2
10000062,10000009,5
10000062,10000010,3
10000062,10000012,3
10000062,10000014,1
10000062,10000015,1
10000062,10000016,1
10000062,10000017,1
10000062,10000018,1
10000062,10000020,1
10000062,10000023,4
10000062,10000024,7
10000062,10000026,4
10000062,10000027,3
10000062,10000028,4
10000062,10000029,4
10000062,10000030,10
10000062,10000031,1
10000062,10000032,6
10000062,10000033,5
10000062,10000036,15
10000062,10000037,7
10000062,10000038,2
10000062,10000039,8
10000062,10000040,14
10000062,10000041,12
10000062,10000042,8
10000062,10000043,15
10000062,10000044,2
10000062,10000045,12
10000062,10000046,1
10000062,10000047,2
10000062,10000048,7
10000062,10000049,278
10000062,10000050,125
10000062,10000051,33
10000062,10000052,30
10000062,10000053,20
10000062,10000054,9
10000062,10000055,7
10000062,10000056,23
10000062,10000057,12
10000062,10000058,11
10000062,10000059,9
10000062,10000060,22
10000062,10000061,5
10000062,10000062,90
10000062,10000063,6
10000062,10000064,4
10000062,10000065,3
10000062,10000066,5
10000062,10000067,5
10000062,10000068,72
10000062,10000069,15
10000062,10000070,7
10000062,10000071,1
10000062,10000072,30
10000062,10000073,6
10000062,10000074,6
10000062,10000075,3
10000062,10000076,5
10000062,10000077,1
10000062,10000078,145
10000062,10000079,6
10000062,10000080,10
10000062,10000081,20
10000062,10000082,4
10000062,10000084,10
10000062,10000085,3
10000062,10000086,1
10000062,10000087,50
10000062,10000088,8
10000062,10000089,3
10000062,10000090,29
10000062,10000091,8
10000062,10000092,4
10000062,10000093,6
10000062,10000094,10
10000062,10000096,5
10000062,10000097,77
10000062,10000098,104
10000062,10000099,8
10000062,10000100,3
10000062,10000101,41
10000062,10000102,30
10000062,10000103,49
10000062,10000104,5
10000062,10000105,9
10000062,10000106,45
10000062,10000107,13
10000062,10000108,11
10000062,10000109,24
10000062,10000110,34
10000062,10000111,6
10000062,10000112,12
10000062,10000113,3
10000062,10000114,26
10000062,10000115,10
10000062,10000116,99
10000062,10000117,11
10000062,10000118,8
10000062,10000119,6
10000062,10000120,16
10000062,10000121,22
10000062,10000122,3
10000062,10000123,8
10000062,10000124,5
10000062,10000126,4
10000062,10000127,50
10000062,10000128,86
10000062,10000129,11
10000062,10000130,12
10000062,10000131,32
10000062,10000132,4
10000062,10000133,6
10000062,10000134,7
10000062,10000135,1
10000062,10000136,1
10000062,10000137,6
10000062,10000138,7
10000063,10000000,58
10000063,10000001,20
10000063,10000002,23
10000063,10000003,4
10000063,10000008,1
10000063,10000009,4
10000063,10000010,1
10000063,10000012,1
10000063,10000015,1
10000063,10000016,1
10000063,10000024,3
10000063,10000029,2
10000063,10000032,7
10000063,10000033,1
10000063,10000036,1
10000063,10000037,7
10000063,10000038,1
10000063,10000039,2
10000063,10000040,8
10000063,10000041,3
10000063,10000042,2
10000063,10000043,5
10000063,10000044,1
10000063,10000045,2
10000063,10000046,5
10000063,10000047,3
10000063,10000048,3
10000063,10000049,103
10000063,10000050,51
10000063,10000051,14
10000063,10000052,21
10000063,10000053,8
10000063,10000054,4
10000063,10000055,1
10000063,10000056,15
10000063,10000057,3
10000063,10000058,8
10000063,10000059,4
10000063,10000060,3
10000063,10000062,25
10000063,10000063,18
10000063,10000065,2
10000063,10000066,3
10000063,10000067,3
10000063,10000068,25
10000063,10000069,4
10000063,10000070,3
10000063,10000072,9
10000063,10000074,4
10000063,10000076,4
10000063,10000077,4
10000063,10000078,50
10000063,10000079,3
10000063,10000080,4
10000063,10000081,4
10000063,10000082,1
10000063,10000083,3
10000063,10000084,6
10000063,10000085,4
10000063,10000087,21
10000063,10000088,5
10000063,10000090,10
10000063,10000091,3
10000063,10000092,4
10000063,10000094,17
10000063,10000095,1
10000063,10000096,2
10000063,10000097,41
10000063,10000098,45
10000063,10000100,2
10000063,10000101,16
10000063,10000102,7
10000063,10000103,37
10000063,10000104,2
10000063,10000105,3
10000063,10000106,10
10000063,10000107,4
10000063,10000108,5
10000063,10000109,12
10000063,10000110,17
10000063,10000111,5
10000063,10000112,8
10000063,10000113,3
10000063,10000114,10
10000063,10000115,2
10000063,10000116,77
10000063,10000117,5
10000063,10000118,2
10000063,10000119,4
10000063,10000120,9
10000063,10000122,2
10000063,10000123,3
10000063,10000124,1
10000063,10000126,1
10000063,10000127,23
10000063,10000128,34
10000063,10000130,8
10000063,10000131,12
10000063,10000132,2
10000063,10000133,4
10000063,10000134,7
10000063,10000135,1
10000063,10000136,4
10000063,10000137,2
10000063,10000138,7
10000064,10000000,35
10000064,10000001,11
10000064,10000002,4
10000064,10000003,7
10000064,10000005,2
10000064,10000006,1
10000064,10000009,7
10000064,10000019,1
10000064,10000022,1
10000064,10000023,2
10000064,10000024,1
10000064,10000026,4
10000064,10000027,1
10000064,10000032,9
10000064,10000036,1
10000064,10000037,1
10000064,10000040,8
10000064,10000041,6
10000064,10000042,5
10000064,10000043,4
10000064,10000044,1
10000064,10000045,2
10000064,10000046,3
10000064,10000048,3
10000064,10000049,89
10000064,10000050,33
10000064,10000051,8
10000064,10000052,19
10000064,10000053,7
10000064,10000054,2
10000064,10000055,3
10000064,10000056,3
10000064,10000057,5
10000064,10000058,4
10000064,10000059,1
10000064,10000060,2
10000064,10000062,19
10000064,10000063,5
10000064,10000064,6
10000064,10000066,5
10000064,10000067,3
10000064,10000068,9
10000064,10000069,6
10000064,10000070,1
10000064,10000072,10
10000064,10000073,2
10000064,10000076,1
10000064,10000077,1
10000064,10000078,42
10000064,10000079,3
10000064,10000080,2
10000064,10000081,13
10000064,10000082,1
10000064,10000083,2
10000064,10000084,9
10000064,10000085,2
10000064,10000087,16
10000064,10000088,2
10000064,10000089,3
10000064,10000090,3
10000064,10000092,2
10000064,10000093,2
10000064,10000094,4
10000064,10000095,1
10000064,10000097,24
10000064,10000098,25
10000064,10000099,1
10000064,10000100,2
10000064,10000101,8
10000064,10000102,10
10000064,10000103,37
10000064,10000104,3
10000064,10000106,7
10000064,10000107,2
10000064,10000108,4
10000064,10000109,8
10000064,10000110,14
10000064,10000112,2
10000064,10000113,6
10000064,10000114,6
10000064,10000115,3
10000064,10000116,85
10000064,10000117,4
10000064,10000118,8
10000064,10000119,4
10000064,10000120,2
10000064,10000121,1
10000064,10000122,1
10000064,10000123,5
10000064,10000124,2
10000064,10000125,4
10000064,10000126,1
10000064,10000127,10
10000064,10000128,64
10000064,10000129,2
10000064,10000130,2
10000064,10000131,20
10000064,10000132,2
10000064,10000133,2
10000064,10000136,1
10000064,10000137,1
10000065,10000000,12
10000065,10000001,7
10000065,10000002,1
10000065,10000003,2
10000065,10000009,2
10000065,10000023,1
10000065,10000024,1
10000065,10000029,1
10000065,10000032,2
10000065,10000033,2
10000065,10000034,1
10000065,10000036,5
10000065,10000037,1
10000065,10000041,7
10000065,10000042,2
10000065,10000043,2
10000065,10000045,1
10000065,10000049,55
10000065,10000050,21
10000065,10000051,6
10000065,10000052,6
10000065,10000053,2
10000065,10000054,5
10000065,10000055,4
10000065,10000056,6
10000065,10000057,10
10000065,10000058,2
10000065,10000059,1
10000065,10000060,2
10000065,10000062,11
10000065,10000065,13
10000065,10000066,2
10000065,10000068,9
10000065,10000069,1
10000065,10000071,2
10000065,10000072,9
10000065,10000073,2
10000065,10000078,30
10000065,10000081,1
10000065,10000083,2
10000065,10000084,7
10000065,10000085,2
10000065,10000087,16
10000065,10000088,3
10000065,10000089,2
10000065,10000090,1
10000065,10000093,3
10000065,10000094,5
10000065,10000096,2
10000065,10000097,19
10000065,10000098,21
10000065,10000100,4
10000065,10000101,1
10000065,10000102,11
10000065,10000103,39
10000065,10000104,6
10000065,10000105,1
10000065,10000106,7
10000065,10000107,2
10000065,10000109,3
10000065,10000110,7
10000065,10000111,2
10000065,10000112,1
10000065,10000113,1
10000065,10000114,1
10000065,10000115,1
10000065,10000116,67
10000065,10000117,1
10000065,10000118,3
10000065,10000119,2
10000065,10000120,1
10000065,10000123,6
10000065,10000124,3
10000065,10000125,4
10000065,10000127,6
10000065,10000128,18
10000065,10000129,2
10000065,10000130,1
10000065,10000131,5
10000065,10000132,1
10000065,10000133,2
10000065,10000134,3
10000065,10000136,2
10000065,10000138,5
10000066,10000000,20
10000066,10000001,5
10000066,10000002,6
10000066,10000003,6
10000066,10000006,1
10000066,10000009,1
10000066,10000011,1
10000066,10000014,1
10000066,10000020,1
10000066,10000021,2
10000066,10000023,2
10000066,10000024,1
10000066,10000025,1
10000066,10000029,3
10000066,10000030,1
10000066,10000032,2
10000066,10000036,2
10000066,10000037,2
10000066,10000038,1
10000066,10000039,1
10000066,10000040,7
10000066,10000042,6
10000066,10000045,1
10000066,10000047,1
10000066,10000048,3
10000066,10000049,48
10000066,10000050,34
10000066,10000051,7
10000066,10000052,8
10000066,10000053,4
10000066,10000054,9
10000066,10000055,1
10000066,10000056,4
10000066,10000057,7
10000066,10000058,5
10000066,10000059,2
10000066,10000060,9
10000066,10000061,1
10000066,10000062,10
10000066,10000063,1
10000066,10000065,1
10000066,10000066,9
10000066,10000067,1
10000066,10000068,8
10000066,10000069,2
10000066,10000072,4
10000066,10000073,1
10000066,10000074,2
10000066,10000078,30
10000066,10000079,2
10000066,10000080,1
10000066,10000082,1
10000066,10000083,5
10000066,10000084,14
10000066,10000085,3
10000066,10000087,18
10000066,10000088,1
10000066,10000089,2
10000066,10000090,2
10000066,10000091,3
10000066,10000094,5
10000066,10000096,1
10000066,10000097,24
10000066,10000098,30
10000066,10000099,5
10000066,10000101,8
10000066,10000102,12
10000066,10000103,24
10000066,10000104,2
10000066,10000106,8
10000066,10000107,1
10000066,10000109,2
10000066,10000110,6
10000066,10000112,3
10000066,10000113,2
10000066,10000114,8
10000066,10000115,5
10000066,10000116,70
10000066,10000118,4
10000066,10000121,1
10000066,10000124,2
10000066,10000125,2
10000066,10000127,8
10000066,10000128,33
10000066,10000129,3
10000066,10000130,2
10000066,10000131,9
10000066,10000132,1
10000066,10000133,3
10000066,10000134,6
10000067,10000000,41
10000067,10000001,14
10000067,10000003,11
10000067,10000004,2
10000067,10000009,2
10000067,10000012,3
10000067,10000020,1
10000067,10000022,1
10000067,10000023,1
10000067,10000024,2
10000067,10000030,2
10000067,10000031,1
10000067,10000032,4
10000067,10000033,3
10000067,10000036,5
10000067,10000037,6
10000067,10000040,3
10000067,10000041,7
10000067,10000042,6
10000067,10000043,7
10000067,10000045,4
10000067,10000046,2
10000067,10000047,2
10000067,10000048,6
10000067,10000049,89
10000067,10000050,40
10000067,10000051,21
10000067,10000052,6
10000067,10000053,8
10000067,10000054,9
10000067,10000056,7
10000067,10000057,2
10000067,10000058,1
10000067,10000062,16
10000067,10000066,6
10000067,10000067,13
10000067,10000068,9
10000067,10000069,4
10000067,10000071,4
10000067,10000072,22
10000067,10000073,4
10000067,10000074,2
10000067,10000076,6
10000067,10000077,4
10000067,10000078,53
10000067,10000079,8
10000067,10000080,4
10000067,10000081,10
10000067,10000082,4
10000067,10000083,2
10000067,10000084,5
10000067,10000085,1
10000067,10000087,21
10000067,10000088,2
10000067,10000089,1
10000067,10000090,9
10000067,10000091,1
10000067,10000092,4
10000067,10000093,1
10000067,10000094,1
10000067,10000096,1
10000067,10000097,37
10000067,10000098,37
10000067,10000100,8
10000067,10000101,11
10000067,10000102,4
10000067,10000103,21
10000067,10000104,5
10000067,10000105,2
10000067,10000106,15
10000067,10000107,3
10000067,10000108,6
10000067,10000109,10
10000067,10000110,10
10000067,10000112,6
10000067,10000113,2
10000067,10000114,9
10000067,10000115,2
10000067,10000116,63
10000067,10000117,4
10000067,10000118,1
10000067,10000119,3
10000067,10000120,2
10000067,10000121,1
10000067,10000122,1
10000067,10000123,5
10000067,10000124,2
10000067,10000125,2
10000067,10000126,1
10000067,10000127,25
10000067,10000128,45
10000067,10000129,2
10000067,10000131,21
10000067,10000132,1
10000067,10000133,4
10000067,10000134,5
10000067,10000138,2
10000068,10000000,107
10000068,10000001,32
10000068,10000002,9
10000068,10000003,12
10000068,10000004,1
10000068,10000005,3
10000068,10000006,1
10000068,10000009,8
10000068,10000010,1
10000068,10000012,5
10000068,10000013,1
10000068,10000015,2
10000068,10000016,4
10000068,10000020,2
10000068,10000024,11
10000068,10000025,1
10000068,10000026,1
10000068,10000027,2
10000068,10000029,4
10000068,10000032,6
10000068,10000033,12
10000068,10000034,1
10000068,10000035,1
10000068,10000036,10
10000068,10000037,8
10000068,10000038,4
10000068,10000039,8
10000068,10000040,14
10000068,10000041,10
10000068,10000042,3
10000068,10000043,13
10000068,10000044,1
10000068,10000045,8
10000068,10000047,2
10000068,10000048,4
10000068,10000049,198
10000068,10000050,111
10000068,10000051,25
10000068,10000052,19
10000068,10000053,25
10000068,10000054,26
10000068,10000056,25
10000068,10000057,9
10000068,10000058,2
10000068,10000059,2
10000068,10000060,8
10000068,10000061,1
10000068,10000062,63
10000068,10000063,1
10000068,10000065,1
10000068,10000066,3
10000068,10000067,5
10000068,10000068,124
10000068,10000069,4
10000068,10000071,3
10000068,10000072,37
10000068,10000073,10
10000068,10000074,2
10000068,10000075,1
10000068,10000076,12
10000068,10000077,9
10000068,10000078,87
10000068,10000079,10
10000068,10000080,6
10000068,10000081,13
10000068,10000082,6
10000068,10000083,2
10000068,10000084,7
10000068,10000085,17
10000068,10000086,2
10000068,10000087,46
10000068,10000088,12
10000068,10000089,9
10000068,10000090,13
10000068,10000092,3
10000068,10000093,5
10000068,10000094,11
10000068,10000096,4
10000068,10000097,66
10000068,10000098,80
10000068,10000099,5
10000068,10000100,4
10000068,10000101,16
10000068,10000102,21
10000068,10000103,37
10000068,10000104,4
10000068,10000105,1
10000068,10000106,32
10000068,10000107,9
10000068,10000108,7
10000068,10000109,29
10000068,10000110,22
10000068,10000111,3
10000068,10000112,27
10000068,10000113,5
10000068,10000114,18
10000068,10000115,8
10000068,10000116,132
10000068,10000117,8
10000068,10000118,13
10000068,10000119,2
10000068,10000120,4
10000068,10000121,1
10000068,10000122,6
10000068,10000123,3
10000068,10000124,7
10000068,10000125,5
10000068,10000126,2
10000068,10000127,41
10000068,10000128,80
10000068,10000129,11
10000068,10000130,5
10000068,10000131,34
10000068,10000132,2
10000068,10000133,5
10000068,10000134,8
10000068,10000136,7
10000068,10000137,2
10000068,10000138,7
10000069,10000000,57
10000069,10000001,20
10000069,10000002,2
10000069,10000003,9
10000069,10000004,1
10000069,10000009,10
10000069,10000012,2
10000069,10000015,2
10000069,10000019,1
10000069,10000020,4
10000069,10000022,1
10000069,10000023,4
10000069,10000024,6
10000069,10000025,1
10000069,10000026,3
10000069,10000029,2
10000069,10000030,4
10000069,10000032,2
10000069,10000033,6
10000069,10000036,8
10000069,10000038,1
10000069,10000039,1
10000069,10000040,9
10000069,10000041,6
10000069,10000042,1
10000069,10000043,6
10000069,10000044,5
10000069,10000045,1
10000069,10000046,2
10000069,10000047,1
10000069,10000048,11
10000069,10000049,232
10000069,10000050,73
10000069,10000051,15
10000069,10000052,13
10000069,10000053,12
10000069,10000054,11
10000069,10000055,4
10000069,10000056,19
10000069,10000057,1
10000069,10000058,3
10000069,10000059,1
10000069,10000060,8
10000069,10000062,25
10000069,10000065,3
10000069,10000066,1
10000069,10000067,1
10000069,10000068,21
10000069,10000069,43
10000069,10000070,9
10000069,10000071,4
10000069,10000072,9
10000069,10000073,1
10000069,10000074,4
10000069,10000075,2
10000069,10000076,7
10000069,10000077,4
10000069,10000078,84
10000069,10000079,4
10000069,10000080,24
10000069,10000081,8
10000069,10000082,3
10000069,10000083,3
10000069,10000084,1
10000069,10000085,9
10000069,10000086,2
10000069,10000087,50
10000069,10000088,5
10000069,10000089,5
10000069,10000090,21
10000069,10000093,2
10000069,10000094,4
10000069,10000095,1
10000069,10000096,2
10000069,10000097,60
10000069,10000098,70
10000069,10000100,1
10000069,10000101,23
10000069,10000102,19
10000069,10000103,38
10000069,10000104,8
10000069,10000105,1
10000069,10000106,13
10000069,10000107,10
10000069,10000108,9
10000069,10000109,15
10000069,10000110,40
10000069,10000111,3
10000069,10000112,4
10000069,10000113,11
10000069,10000114,7
10000069,10000115,3
10000069,10000116,83
10000069,10000117,9
10000069,10000118,7
10000069,10000119,14
10000069,10000120,12
10000069,10000121,5
10000069,10000122,2
10000069,10000123,1
10000069,10000124,4
10000069,10000125,3
10000069,10000127,17
10000069,10000128,80
10000069,10000129,2
10000069,10000130,3
10000069,10000131,42
10000069,10000132,6
10000069,10000133,10
10000069,10000134,1
10000069,10000136,4
10000069,10000137,4
10000069,10000138,4
10000070,10000000,88
10000070,10000001,26
10000070,10000002,5
10000070,10000003,7
10000070,10000004,6
10000070,10000005,2
10000070,10000006,3
10000070,10000009,7
10000070,10000011,2
10000070,10000012,1
10000070,10000016,2
10000070,10000023,2
10000070,10000024,4
10000070,10000027,2
10000070,10000029,1
10000070,10000031,2
10000070,10000032,7
10000070,10000033,2
10000070,10000036,4
10000070,10000037,13
10000070,10000039,1
10000070,10000040,2
10000070,10000041,6
10000070,10000042,7
10000070,10000043,6
10000070,10000045,5
10000070,10000046,1
10000070,10000047,3
10000070,10000048,11
10000070,10000049,218
10000070,10000050,84
10000070,10000051,12
10000070,10000052,22
10000070,10000053,5
10000070,10000054,11
10000070,10000055,4
10000070,10000056,36
10000070,10000057,7
10000070,10000058,5
10000070,10000059,5
10000070,10000060,14
10000070,10000062,31
10000070,10000064,2
10000070,10000065,5
10000070,10000066,3
10000070,10000067,6
10000070,10000068,14
10000070,10000069,17
10000070,10000070,16
10000070,10000072,9
10000070,10000073,1
10000070,10000074,5
10000070,10000075,1
10000070,10000076,19
10000070,10000077,13
10000070,10000078,76
10000070,10000079,2
10000070,10000080,16
10000070,10000081,19
10000070,10000082,1
10000070,10000083,1
10000070,10000084,11
10000070,10000085,9
10000070,10000086,7
10000070,10000087,81
10000070,10000088,20
10000070,10000089,7
10000070,10000090,15
10000070,10000091,1
10000070,10000092,1
10000070,10000093,2
10000070,10000094,10
10000070,10000096,12
10000070,10000097,66
10000070,10000098,63
10000070,10000099,4
10000070,10000100,4
10000070,10000101,34
10000070,10000102,6
10000070,10000103,17
10000070,10000104,1
10000070,10000106,17
10000070,10000107,6
10000070,10000108,8
10000070,10000109,11
10000070,10000110,33
10000070,10000111,6
10000070,10000112,7
10000070,10000113,4
10000070,10000114,13
10000070,10000115,5
10000070,10000116,59
10000070,10000117,16
10000070,10000118,6
10000070,10000119,16
10000070,10000120,7
10000070,10000121,9
10000070,10000122,1
10000070,10000123,1
10000070,10000124,8
10000070,10000125,2
10000070,10000126,2
10000070,10000127,29
10000070,10000128,78
10000070,10000129,4
10000070,10000130,7
10000070,10000131,34
10000070,10000132,1
10000070,10000133,11
10000070,10000134,7
10000070,10000136,1
10000070,10000137,11
10000070,10000138,16
10000071,10000000,78
10000071,10000001,19
10000071,10000002,1
10000071,10000003,12
10000071,10000006,1
10000071,10000007,1
10000071,10000009,7
10000071,10000010,1
10000071,10000012,2
10000071,10000015,1
10000071,10000016,2
10000071,10000022,1
10000071,10000023,1
10000071,10000024,6
10000071,10000026,1
10000071,10000028,4
10000071,10000029,6
10000071,10000032,8
10000071,10000033,1
10000071,10000036,8
10000071,10000037,10
10000071,10000038,1
10000071,10000040,13
10000071,10000041,3
10000071,10000042,5
10000071,10000043,9
10000071,10000044,1
10000071,10000045,6
10000071,10000046,1
10000071,10000047,3
10000071,10000048,2
10000071,10000049,233
10000071,10000050,117
10000071,10000051,17
10000071,10000052,33
10000071,10000053,8
10000071,10000054,15
10000071,10000055,3
10000071,10000056,13
10000071,10000057,8
10000071,10000058,1
10000071,10000059,1
10000071,10000060,5
10000071,10000062,38
10000071,10000063,2
10000071,10000066,7
10000071,10000067,1
10000071,10000068,16
10000071,10000069,20
10000071,10000070,2
10000071,10000071,20
10000071,10000072,19
10000071,10000073,1
10000071,10000074,1
10000071,10000076,12
10000071,10000077,4
10000071,10000078,72
10000071,10000079,5
10000071,10000080,18
10000071,10000081,31
10000071,10000082,1
10000071,10000084,3
10000071,10000085,7
10000071,10000086,3
10000071,10000087,48
10000071,10000088,7
10000071,10000089,4
10000071,10000090,13
10000071,10000091,3
10000071,10000093,5
10000071,10000094,3
10000071,10000096,5
10000071,10000097,75
10000071,10000098,92
10000071,10000099,16
10000071,10000100,5
10000071,10000101,32
10000071,10000102,26
10000071,10000103,33
10000071,10000104,7
10000071,10000106,19
10000071,10000107,5
10000071,10000108,1
10000071,10000109,9
10000071,10000110,50
10000071,10000111,3
10000071,10000112,7
10000071,10000113,13
10000071,10000114,14
10000071,10000115,11
10000071,10000116,113
10000071,10000117,19
10000071,10000118,20
10000071,10000119,10
10000071,10000120,4
10000071,10000121,2
10000071,10000122,2
10000071,10000124,4
10000071,10000125,2
10000071,10000127,53
10000071,10000128,85
10000071,10000129,6
10000071,10000130,6
10000071,10000131,36
10000071,10000132,7
10000071,10000133,11
10000071,10000134,2
10000071,10000135,1
10000071,10000136,3
10000071,10000137,1
10000071,10000138,5
10000072,10000000,93
10000072,10000001,21
10000072,10000002,1
10000072,10000003,7
10000072,10000005,1
10000072,10000009,3
10000072,10000016,1
10000072,10000020,2
10000072,10000023,1
10000072,10000024,1
10000072,10000028,1
10000072,10000029,3
10000072,10000030,1
10000072,10000032,2
10000072,10000033,1
10000072,10000034,1
10000072,10000036,1
10000072,10000037,11
10000072,10000038,5
10000072,10000039,4
10000072,10000041,6
10000072,10000042,10
10000072,10000043,11
10000072,10000045,2
10000072,10000046,3
10000072,10000047,1
10000072,10000048,2
10000072,10000049,169
10000072,10000050,71
10000072,10000051,15
10000072,10000052,18
10000072,10000053,10
10000072,10000054,17
10000072,10000055,1
10000072,10000056,23
10000072,10000057,6
10000072,10000058,3
10000072,10000059,1
10000072,10000060,2
10000072,10000062,18
10000072,10000064,1
10000072,10000065,1
10000072,10000066,7
10000072,10000067,1
10000072,10000068,13
10000072,10000069,10
10000072,10000070,3
10000072,10000071,1
10000072,10000072,51
10000072,10000073,2
10000072,10000074,1
10000072,10000075,1
10000072,10000076,3
10000072,10000077,1
10000072,10000078,88
10000072,10000079,8
10000072,10000080,4
10000072,10000081,15
10000072,10000083,2
10000072,10000084,14
10000072,10000085,4
10000072,10000087,29
10000072,10000088,2
10000072,10000089,3
10000072,10000090,11
10000072,10000092,1
10000072,10000093,6
10000072,10000094,2
10000072,10000095,1
10000072,10000096,2
10000072,10000097,65
10000072,10000098,96
10000072,10000099,3
10000072,10000100,3
10000072,10000101,20
10000072,10000102,6
10000072,10000103,24
10000072,10000104,9
10000072,10000105,4
10000072,10000106,29
10000072,10000107,4
10000072,10000108,7
10000072,10000109,16
10000072,10000110,19
10000072,10000111,3
10000072,10000112,4
10000072,10000113,4
10000072,10000114,5
10000072,10000115,2
10000072,10000116,102
10000072,10000117,14
10000072,10000118,9
10000072,10000119,5
10000072,10000120,11
10000072,10000121,2
10000072,10000123,3
10000072,10000124,3
10000072,10000125,2
10000072,10000126,1
10000072,10000127,22
10000072,10000128,64
10000072,10000129,6
10000072,10000130,5
10000072,10000131,18
10000072,10000132,2
10000072,10000133,7
10000072,10000134,1
10000072,10000135,2
10000072,10000136,4
10000072,10000137,1
