,a_node,b_node,capacity,free_flow_time,a,b,direction,link_id
73,3685,10000083,99999,3.50454,0.5,1.8,1,74
74,10000083,3685,99999,3.50454,0.5,1.8,1,75
75,368,10000094,99999,4.059360000000001,0.5,1.8,1,76
76,10000094,368,99999,4.059360000000001,0.5,1.8,1,77
77,419,10000094,99999,3.942828,0.5,1.8,1,78
78,10000094,419,99999,3.942828,0.5,1.8,1,79
79,420,10000094,99999,3.8574360000000003,0.5,1.8,1,80
80,10000094,420,99999,3.8574360000000003,0.5,1.8,1,81
81,1206,10000094,99999,3.8985119999999998,0.5,1.8,1,82
82,10000094,1206,99999,3.8985119999999998,0.5,1.8,1,83
83,1207,10000094,99999,4.199256000000001,0.5,1.8,1,84
84,10000094,1207,99999,4.199256000000001,0.5,1.8,1,85
85,1325,10000094,99999,3.7330200000000002,0.5,1.8,1,86
86,10000094,1325,99999,3.7330200000000002,0.5,1.8,1,87
87,1364,10000094,99999,4.595988,0.5,1.8,1,88
88,10000094,1364,99999,4.595988,0.5,1.8,1,89
89,2064,10000094,99999,4.496448,0.5,1.8,1,90
90,10000094,2064,99999,4.496448,0.5,1.8,1,91
91,2065,10000094,99999,4.064364,0.5,1.8,1,92
92,10000094,2065,99999,4.064364,0.5,1.8,1,93
93,2558,10000094,99999,3.774036,0.5,1.8,1,94
94,10000094,2558,99999,3.774036,0.5,1.8,1,95
95,2865,10000119,99999,4.342668000000001,0.5,1.8,1,96
96,10000119,2865,99999,4.342668000000001,0.5,1.8,1,97
97,4389,10000119,99999,4.202304,0.5,1.8,1,98
98,10000119,4389,99999,4.202304,0.5,1.8,1,99
99,506,10000186,99999,4.818408,0.5,1.8,1,100
100,10000186,506,99999,4.818408,0.5,1.8,1,101
101,512,10000186,99999,5.00316,0.5,1.8,1,102
102,10000186,512,99999,5.00316,0.5,1.8,1,103
103,513,10000186,99999,4.807704,0.5,1.8,1,104
104,10000186,513,99999,4.807704,0.5,1.8,1,105
105,514,10000131,99999,4.725251999999999,0.5,1.8,1,106
106,10000131,514,99999,4.725251999999999,0.5,1.8,1,107
107,1571,10000131,99999,4.215311999999999,0.5,1.8,1,108
108,10000131,1571,99999,4.215311999999999,0.5,1.8,1,109
109,2556,10000131,99999,4.070075999999999,0.5,1.8,1,110
110,10000131,2556,99999,4.070075999999999,0.5,1.8,1,111
111,2557,10000131,99999,4.18314,0.5,1.8,1,112
112,10000131,2557,99999,4.18314,0.5,1.8,1,113
113,3985,10000131,99999,4.084668,0.5,1.8,1,114
114,10000131,3985,99999,4.084668,0.5,1.8,1,115
115,3986,10000131,99999,4.60158,0.5,1.8,1,116
116,10000131,3986,99999,4.60158,0.5,1.8,1,117
117,891,10000096,99999,7.409244,0.5,1.8,1,118
118,10000096,891,99999,7.409244,0.5,1.8,1,119
119,893,10000096,99999,6.61236,0.5,1.8,1,120
120,10000096,893,99999,6.61236,0.5,1.8,1,121
121,894,10000096,99999,6.567888,0.5,1.8,1,122
122,10000096,894,99999,6.567888,0.5,1.8,1,123
123,995,10000096,99999,5.937456,0.5,1.8,1,124
124,10000096,995,99999,5.937456,0.5,1.8,1,125
125,997,10000096,99999,7.263228,0.5,1.8,1,126
126,10000096,997,99999,7.263228,0.5,1.8,1,127
127,1275,10000096,99999,7.948824,0.5,1.8,1,128
128,10000096,1275,99999,7.948824,0.5,1.8,1,129
129,1276,10000096,99999,7.3914480000000005,0.5,1.8,1,130
130,10000096,1276,99999,7.3914480000000005,0.5,1.8,1,131
131,1399,10000096,99999,10.161779999999998,0.5,1.8,1,132
132,10000096,1399,99999,10.161779999999998,0.5,1.8,1,133
133,1400,10000096,99999,9.463476,0.5,1.8,1,134
134,10000096,1400,99999,9.463476,0.5,1.8,1,135
135,1402,10000096,99999,9.232812,0.5,1.8,1,136
136,10000096,1402,99999,9.232812,0.5,1.8,1,137
137,1461,10000096,99999,8.830452000000001,0.5,1.8,1,138
138,10000096,1461,99999,8.830452000000001,0.5,1.8,1,139
139,1463,10000096,99999,8.627832000000001,0.5,1.8,1,140
140,10000096,1463,99999,8.627832000000001,0.5,1.8,1,141
141,1464,10000096,99999,9.334859999999999,0.5,1.8,1,142
142,10000096,1464,99999,9.334859999999999,0.5,1.8,1,143
143,1465,10000096,99999,7.047935999999999,0.5,1.8,1,144
144,10000096,1465,99999,7.047935999999999,0.5,1.8,1,145
145,2063,10000096,99999,6.306407999999999,0.5,1.8,1,146
146,10000096,2063,99999,6.306407999999999,0.5,1.8,1,147
147,2817,10000096,99999,9.264144,0.5,1.8,1,148
148,10000096,2817,99999,9.264144,0.5,1.8,1,149
149,2818,10000096,99999,9.910212,0.5,1.8,1,150
150,10000096,2818,99999,9.910212,0.5,1.8,1,151
151,3006,10000096,99999,5.951868,0.5,1.8,1,152
152,10000096,3006,99999,5.951868,0.5,1.8,1,153
153,3190,10000096,99999,8.206104,0.5,1.8,1,154
154,10000096,3190,99999,8.206104,0.5,1.8,1,155
155,3192,10000096,99999,9.152844,0.5,1.8,1,156
156,10000096,3192,99999,9.152844,0.5,1.8,1,157
157,3193,10000096,99999,9.349008,0.5,1.8,1,158
158,10000096,3193,99999,9.349008,0.5,1.8,1,159
159,3255,10000096,99999,6.187644000000001,0.5,1.8,1,160
160,10000096,3255,99999,6.187644000000001,0.5,1.8,1,161
161,3256,10000096,99999,6.2023079999999995,0.5,1.8,1,162
162,10000096,3256,99999,6.2023079999999995,0.5,1.8,1,163
163,3302,10000096,99999,6.618936,0.5,1.8,1,164
164,10000096,3302,99999,6.618936,0.5,1.8,1,165
165,3303,10000096,99999,6.4757039999999995,0.5,1.8,1,166
166,10000096,3303,99999,6.4757039999999995,0.5,1.8,1,167
167,3304,10000096,99999,6.4121999999999995,0.5,1.8,1,168
168,10000096,3304,99999,6.4121999999999995,0.5,1.8,1,169
169,3305,10000096,99999,6.302964,0.5,1.8,1,170
170,10000096,3305,99999,6.302964,0.5,1.8,1,171
171,3389,10000096,99999,7.820388,0.5,1.8,1,172
172,10000096,3389,99999,7.820388,0.5,1.8,1,173
173,3390,10000096,99999,8.480988,0.5,1.8,1,174
174,10000096,3390,99999,8.480988,0.5,1.8,1,175
175,3679,10000096,99999,6.954456,0.5,1.8,1,176
176,10000096,3679,99999,6.954456,0.5,1.8,1,177
177,4186,10000096,99999,8.61354,0.5,1.8,1,178
178,10000096,4186,99999,8.61354,0.5,1.8,1,179
179,4454,10000096,99999,7.246212000000001,0.5,1.8,1,180
180,10000096,4454,99999,7.246212000000001,0.5,1.8,1,181
181,4537,10000096,99999,8.392403999999999,0.5,1.8,1,182
182,10000096,4537,99999,8.392403999999999,0.5,1.8,1,183
183,713,10000099,99999,7.862627999999999,0.5,1.8,1,184
184,10000099,713,99999,7.862627999999999,0.5,1.8,1,185
185,1043,10000099,99999,9.204036,0.5,1.8,1,186
186,10000099,1043,99999,9.204036,0.5,1.8,1,187
187,2747,10000099,99999,9.054191999999999,0.5,1.8,1,188
188,10000099,2747,99999,9.054191999999999,0.5,1.8,1,189
189,4708,10000099,99999,8.012772,0.5,1.8,1,190
190,10000099,4708,99999,8.012772,0.5,1.8,1,191
191,4709,10000099,99999,7.225824,0.5,1.8,1,192
192,10000099,4709,99999,7.225824,0.5,1.8,1,193
193,4711,10000099,99999,6.429335999999999,0.5,1.8,1,194
194,10000099,4711,99999,6.429335999999999,0.5,1.8,1,195
195,4718,10000099,99999,5.56248,0.5,1.8,1,196
196,10000099,4718,99999,5.56248,0.5,1.8,1,197
197,2741,10000104,99999,6.753528,0.5,1.8,1,198
198,10000104,2741,99999,6.753528,0.5,1.8,1,199
199,3897,10000104,99999,6.725808,0.5,1.8,1,200
200,10000104,3897,99999,6.725808,0.5,1.8,1,201
201,1365,10000172,99999,4.216127999999999,0.5,1.8,1,202
202,10000172,1365,99999,4.216127999999999,0.5,1.8,1,203
203,1941,10000172,99999,5.4215279999999995,0.5,1.8,1,204
204,10000172,1941,99999,5.4215279999999995,0.5,1.8,1,205
205,2563,10000172,99999,5.031192,0.5,1.8,1,206
206,10000172,2563,99999,5.031192,0.5,1.8,1,207
207,3501,10000172,99999,5.606184,0.5,1.8,1,208
208,10000172,3501,99999,5.606184,0.5,1.8,1,209
209,4516,10000172,99999,4.720199999999999,0.5,1.8,1,210
210,10000172,4516,99999,4.720199999999999,0.5,1.8,1,211
211,1001,10000057,99999,5.03244,0.5,1.8,1,212
212,10000057,1001,99999,5.03244,0.5,1.8,1,213
213,1002,10000057,99999,5.323079999999999,0.5,1.8,1,214
214,10000057,1002,99999,5.323079999999999,0.5,1.8,1,215
215,1006,10000057,99999,2.60022,0.5,1.8,1,216
216,10000057,1006,99999,2.60022,0.5,1.8,1,217
217,1007,10000057,99999,5.5285079999999995,0.5,1.8,1,218
218,10000057,1007,99999,5.5285079999999995,0.5,1.8,1,219
219,1008,10000057,99999,5.380368,0.5,1.8,1,220
220,10000057,1008,99999,5.380368,0.5,1.8,1,221
221,1799,10000057,99999,3.5978639999999995,0.5,1.8,1,222
222,10000057,1799,99999,3.5978639999999995,0.5,1.8,1,223
223,1800,10000057,99999,4.46994,0.5,1.8,1,224
224,10000057,1800,99999,4.46994,0.5,1.8,1,225
225,1801,10000057,99999,2.8616639999999998,0.5,1.8,1,226
226,10000057,1801,99999,2.8616639999999998,0.5,1.8,1,227
227,2102,10000057,99999,2.510364,0.5,1.8,1,228
228,10000057,2102,99999,2.510364,0.5,1.8,1,229
229,2742,10000057,99999,7.892664,0.5,1.8,1,230
230,10000057,2742,99999,7.892664,0.5,1.8,1,231
231,3600,10000057,99999,8.635752,0.5,1.8,1,232
232,10000057,3600,99999,8.635752,0.5,1.8,1,233
233,3601,10000057,99999,8.083032000000001,0.5,1.8,1,234
234,10000057,3601,99999,8.083032000000001,0.5,1.8,1,235
235,3602,10000057,99999,8.098056000000001,0.5,1.8,1,236
236,10000057,3602,99999,8.098056000000001,0.5,1.8,1,237
237,3640,10000057,99999,8.083524,0.5,1.8,1,238
238,10000057,3640,99999,8.083524,0.5,1.8,1,239
239,3641,10000057,99999,7.97094,0.5,1.8,1,240
240,10000057,3641,99999,7.97094,0.5,1.8,1,241
241,3642,10000057,99999,8.090856,0.5,1.8,1,242
242,10000057,3642,99999,8.090856,0.5,1.8,1,243
243,3643,10000057,99999,7.817664000000001,0.5,1.8,1,244
244,10000057,3643,99999,7.817664000000001,0.5,1.8,1,245
245,3645,10000057,99999,7.978116,0.5,1.8,1,246
246,10000057,3645,99999,7.978116,0.5,1.8,1,247
247,3646,10000057,99999,8.489688000000001,0.5,1.8,1,248
248,10000057,3646,99999,8.489688000000001,0.5,1.8,1,249
249,3896,10000057,99999,8.047512,0.5,1.8,1,250
250,10000057,3896,99999,8.047512,0.5,1.8,1,251
251,4590,10000057,99999,5.5283880000000005,0.5,1.8,1,252
252,10000057,4590,99999,5.5283880000000005,0.5,1.8,1,253
253,3512,10000040,99999,4.321692,0.5,1.8,1,254
254,10000040,3512,99999,4.321692,0.5,1.8,1,255
255,4565,10000040,99999,1.027248,0.5,1.8,1,256
256,10000040,4565,99999,1.027248,0.5,1.8,1,257
257,2,3,6600,0.22177,0.5,1.8,1,258
258,512,514,4000,0.188411,0.5,1.8,1,259
259,548,780,1400,0.1745955,0.5,1.8,1,260
260,780,548,1400,0.1745955,0.5,1.8,1,261
261,1397,1398,1400,0.142248,0.5,1.8,1,262
262,1398,1397,1400,0.142248,0.5,1.8,1,263
263,2,2541,6600,0.5290133333333333,0.5,1.8,1,264
264,3263,1588,1400,0.973752,0.5,1.8,1,265
265,1588,3263,1400,0.973752,0.5,1.8,1,266
266,3346,3347,6600,0.29777000000000003,0.5,1.8,1,267
267,3346,3348,4000,0.360079,0.5,1.8,1,268
268,1349,3347,6600,0.6094506666666667,0.5,1.8,1,269
269,3627,3628,4000,0.064587,0.5,1.8,1,270
270,3628,3627,4000,0.064587,0.5,1.8,1,271
271,1585,3,4000,0.125372,0.5,1.8,1,272
272,3986,513,4000,0.1902,0.5,1.8,1,273
273,4772,4773,1400,0.13169999999999998,0.5,1.8,1,274
274,4773,4772,1400,0.13169999999999998,0.5,1.8,1,275
275,1398,10000123,99999,2.432136,0.5,1.8,1,276
276,10000123,1398,99999,2.432136,0.5,1.8,1,277
277,4681,10000123,99999,3.5301720000000003,0.5,1.8,1,278
278,10000123,4681,99999,3.5301720000000003,0.5,1.8,1,279
279,4682,10000123,99999,4.698408,0.5,1.8,1,280
280,10000123,4682,99999,4.698408,0.5,1.8,1,281
281,4683,10000123,99999,5.96184,0.5,1.8,1,282
282,10000123,4683,99999,5.96184,0.5,1.8,1,283
283,4684,10000123,99999,7.049616,0.5,1.8,1,284
284,10000123,4684,99999,7.049616,0.5,1.8,1,285
285,3,10000122,99999,3.27828,0.5,1.8,1,286
286,10000122,3,99999,3.27828,0.5,1.8,1,287
287,3016,10000122,99999,3.683592,0.5,1.8,1,288
288,10000122,3016,99999,3.683592,0.5,1.8,1,289
289,3346,10000122,99999,2.8418520000000003,0.5,1.8,1,290
290,10000122,3346,99999,2.8418520000000003,0.5,1.8,1,291
291,3539,10000122,99999,4.1028720000000005,0.5,1.8,1,292
292,10000122,3539,99999,4.1028720000000005,0.5,1.8,1,293
293,4532,10000122,99999,3.492816,0.5,1.8,1,294
294,10000122,4532,99999,3.492816,0.5,1.8,1,295
295,174,10000187,99999,3.892728,0.5,1.8,1,296
296,10000187,174,99999,3.892728,0.5,1.8,1,297
297,175,10000187,99999,3.3232800000000005,0.5,1.8,1,298
298,10000187,175,99999,3.3232800000000005,0.5,1.8,1,299
299,176,10000187,99999,2.939736,0.5,1.8,1,300
300,10000187,176,99999,2.939736,0.5,1.8,1,301
301,177,10000187,99999,2.3367959999999997,0.5,1.8,1,302
302,10000187,177,99999,2.3367959999999997,0.5,1.8,1,303
303,178,10000187,99999,3.98646,0.5,1.8,1,304
304,10000187,178,99999,3.98646,0.5,1.8,1,305
305,547,10000187,99999,1.554144,0.5,1.8,1,306
306,10000187,547,99999,1.554144,0.5,1.8,1,307
307,548,10000187,99999,1.251744,0.5,1.8,1,308
308,10000187,548,99999,1.251744,0.5,1.8,1,309
309,549,10000187,99999,2.188584,0.5,1.8,1,310
310,10000187,549,99999,2.188584,0.5,1.8,1,311
311,1453,10000187,99999,2.8951800000000003,0.5,1.8,1,312
312,10000187,1453,99999,2.8951800000000003,0.5,1.8,1,313
313,1454,10000187,99999,3.459708,0.5,1.8,1,314
314,10000187,1454,99999,3.459708,0.5,1.8,1,315
315,1556,10000187,99999,3.0103439999999995,0.5,1.8,1,316
316,10000187,1556,99999,3.0103439999999995,0.5,1.8,1,317
317,1557,10000187,99999,2.7167879999999998,0.5,1.8,1,318
318,10000187,1557,99999,2.7167879999999998,0.5,1.8,1,319
319,3051,10000187,99999,4.5846599999999995,0.5,1.8,1,320
320,10000187,3051,99999,4.5846599999999995,0.5,1.8,1,321
321,3052,10000187,99999,2.588304,0.5,1.8,1,322
322,10000187,3052,99999,2.588304,0.5,1.8,1,323
323,3208,10000187,99999,4.285116,0.5,1.8,1,324
324,10000187,3208,99999,4.285116,0.5,1.8,1,325
325,3267,10000187,99999,5.003988,0.5,1.8,1,326
326,10000187,3267,99999,5.003988,0.5,1.8,1,327
327,3268,10000187,99999,4.75272,0.5,1.8,1,328
328,10000187,3268,99999,4.75272,0.5,1.8,1,329
329,3269,10000187,99999,4.626168,0.5,1.8,1,330
330,10000187,3269,99999,4.626168,0.5,1.8,1,331
331,3359,10000187,99999,4.7690280000000005,0.5,1.8,1,332
332,10000187,3359,99999,4.7690280000000005,0.5,1.8,1,333
333,3932,10000187,99999,3.7120919999999997,0.5,1.8,1,334
334,10000187,3932,99999,3.7120919999999997,0.5,1.8,1,335
335,759,10000121,99999,3.27756,0.5,1.8,1,336
336,10000121,759,99999,3.27756,0.5,1.8,1,337
337,760,10000121,99999,3.3073319999999997,0.5,1.8,1,338
338,10000121,760,99999,3.3073319999999997,0.5,1.8,1,339
339,765,10000121,99999,3.414996,0.5,1.8,1,340
340,10000121,765,99999,3.414996,0.5,1.8,1,341
341,1094,10000121,99999,3.8122439999999997,0.5,1.8,1,342
342,10000121,1094,99999,3.8122439999999997,0.5,1.8,1,343
343,1526,10000121,99999,4.391724,0.5,1.8,1,344
344,10000121,1526,99999,4.391724,0.5,1.8,1,345
345,1527,10000121,99999,4.183848,0.5,1.8,1,346
346,10000121,1527,99999,4.183848,0.5,1.8,1,347
347,1596,10000121,99999,3.7062839999999997,0.5,1.8,1,348
348,10000121,1596,99999,3.7062839999999997,0.5,1.8,1,349
349,3049,10000121,99999,4.221144000000001,0.5,1.8,1,350
350,10000121,3049,99999,4.221144000000001,0.5,1.8,1,351
351,3050,10000121,99999,4.3761719999999995,0.5,1.8,1,352
352,10000121,3050,99999,4.3761719999999995,0.5,1.8,1,353
353,3270,10000121,99999,3.818196,0.5,1.8,1,354
354,10000121,3270,99999,3.818196,0.5,1.8,1,355
355,3360,10000121,99999,4.759404,0.5,1.8,1,356
356,10000121,3360,99999,4.759404,0.5,1.8,1,357
357,3829,10000121,99999,3.8659079999999997,0.5,1.8,1,358
358,10000121,3829,99999,3.8659079999999997,0.5,1.8,1,359
359,3831,10000121,99999,4.042404,0.5,1.8,1,360
360,10000121,3831,99999,4.042404,0.5,1.8,1,361
361,3832,10000121,99999,4.3590599999999995,0.5,1.8,1,362
362,10000121,3832,99999,4.3590599999999995,0.5,1.8,1,363
363,3933,10000121,99999,4.737012,0.5,1.8,1,364
364,10000121,3933,99999,4.737012,0.5,1.8,1,365
365,3934,10000121,99999,4.854156000000001,0.5,1.8,1,366
366,10000121,3934,99999,4.854156000000001,0.5,1.8,1,367
367,4772,10000121,99999,3.753648,0.5,1.8,1,368
368,10000121,4772,99999,3.753648,0.5,1.8,1,369
369,3624,10000138,99999,2.6748,0.5,1.8,1,370
370,10000138,3624,99999,2.6748,0.5,1.8,1,371
371,3625,10000138,99999,3.0174480000000004,0.5,1.8,1,372
372,10000138,3625,99999,3.0174480000000004,0.5,1.8,1,373
373,3626,10000138,99999,2.243592,0.5,1.8,1,374
374,10000138,3626,99999,2.243592,0.5,1.8,1,375
375,3628,10000138,99999,1.9884719999999998,0.5,1.8,1,376
376,10000138,3628,99999,1.9884719999999998,0.5,1.8,1,377
377,3630,10000138,99999,4.108104,0.5,1.8,1,378
378,10000138,3630,99999,4.108104,0.5,1.8,1,379
379,3631,10000138,99999,5.946156,0.5,1.8,1,380
380,10000138,3631,99999,5.946156,0.5,1.8,1,381
381,481,482,1400,0.14181000000000002,0.5,1.8,1,382
382,482,481,1400,0.14181000000000002,0.5,1.8,1,383
383,484,486,1400,0.1418175,0.5,1.8,1,384
384,486,484,1400,0.1418175,0.5,1.8,1,385
385,1879,1880,1400,0.11640749999999998,0.5,1.8,1,386
386,1880,1879,1400,0.11640749999999998,0.5,1.8,1,387
387,2271,2272,4000,0.254617,0.5,1.8,1,388
388,2006,2718,1400,0.5286690000000001,0.5,1.8,1,389
389,2004,3411,1400,2.3534955,0.5,1.8,1,390
390,3411,2004,1400,2.3534955,0.5,1.8,1,391
391,4064,2057,4000,0.077597,0.5,1.8,1,392
392,3638,1996,1400,0.5084114999999999,0.5,1.8,1,393
393,482,10000024,99999,5.284584,0.5,1.8,1,394
394,10000024,482,99999,5.284584,0.5,1.8,1,395
395,486,10000024,99999,0.9316559999999999,0.5,1.8,1,396
396,10000024,486,99999,0.9316559999999999,0.5,1.8,1,397
397,1176,10000024,99999,2.0293200000000002,0.5,1.8,1,398
398,10000024,1176,99999,2.0293200000000002,0.5,1.8,1,399
399,1433,10000024,99999,4.3112639999999995,0.5,1.8,1,400
400,10000024,1433,99999,4.3112639999999995,0.5,1.8,1,401
401,1434,10000024,99999,3.180036,0.5,1.8,1,402
402,10000024,1434,99999,3.180036,0.5,1.8,1,403
403,1435,10000024,99999,5.468795999999999,0.5,1.8,1,404
404,10000024,1435,99999,5.468795999999999,0.5,1.8,1,405
405,262,10000025,99999,8.516436,0.5,1.8,1,406
406,10000025,262,99999,8.516436,0.5,1.8,1,407
407,774,10000025,99999,6.1294200000000005,0.5,1.8,1,408
408,10000025,774,99999,6.1294200000000005,0.5,1.8,1,409
409,775,10000025,99999,5.198772,0.5,1.8,1,410
410,10000025,775,99999,5.198772,0.5,1.8,1,411
411,776,10000025,99999,7.063403999999999,0.5,1.8,1,412
412,10000025,776,99999,7.063403999999999,0.5,1.8,1,413
413,1272,10000025,99999,8.928432,0.5,1.8,1,414
414,10000025,1272,99999,8.928432,0.5,1.8,1,415
415,1273,10000025,99999,7.996392,0.5,1.8,1,416
416,10000025,1273,99999,7.996392,0.5,1.8,1,417
417,1875,10000025,99999,4.268400000000001,0.5,1.8,1,418
418,10000025,1875,99999,4.268400000000001,0.5,1.8,1,419
419,1876,10000025,99999,3.336372,0.5,1.8,1,420
420,10000025,1876,99999,3.336372,0.5,1.8,1,421
421,1878,10000025,99999,2.406456,0.5,1.8,1,422
422,10000025,1878,99999,2.406456,0.5,1.8,1,423
423,1879,10000025,99999,1.476288,0.5,1.8,1,424
424,10000025,1879,99999,1.476288,0.5,1.8,1,425
425,1996,10000025,99999,3.8458560000000004,0.5,1.8,1,426
426,10000025,1996,99999,3.8458560000000004,0.5,1.8,1,427
427,2006,10000025,99999,3.7252799999999997,0.5,1.8,1,428
428,10000025,2006,99999,3.7252799999999997,0.5,1.8,1,429
429,2057,10000025,99999,2.780472,0.5,1.8,1,430
430,10000025,2057,99999,2.780472,0.5,1.8,1,431
431,2058,10000025,99999,3.030444,0.5,1.8,1,432
432,10000025,2058,99999,3.030444,0.5,1.8,1,433
433,2270,10000025,99999,3.283596,0.5,1.8,1,434
434,10000025,2270,99999,3.283596,0.5,1.8,1,435
435,2271,10000025,99999,3.190368,0.5,1.8,1,436
436,10000025,2271,99999,3.190368,0.5,1.8,1,437
437,2744,10000025,99999,9.23382,0.5,1.8,1,438
438,10000025,2744,99999,9.23382,0.5,1.8,1,439
439,2746,10000025,99999,3.129096,0.5,1.8,1,440
440,10000025,2746,99999,3.129096,0.5,1.8,1,441
441,3458,10000025,99999,7.166844,0.5,1.8,1,442
442,10000025,3458,99999,7.166844,0.5,1.8,1,443
443,4051,10000025,99999,6.640488,0.5,1.8,1,444
444,10000025,4051,99999,6.640488,0.5,1.8,1,445
445,4052,10000025,99999,4.709448,0.5,1.8,1,446
446,10000025,4052,99999,4.709448,0.5,1.8,1,447
447,4053,10000025,99999,3.946308,0.5,1.8,1,448
448,10000025,4053,99999,3.946308,0.5,1.8,1,449
449,4054,10000025,99999,3.3669119999999997,0.5,1.8,1,450
450,10000025,4054,99999,3.3669119999999997,0.5,1.8,1,451
451,4055,10000025,99999,6.321684,0.5,1.8,1,452
452,10000025,4055,99999,6.321684,0.5,1.8,1,453
453,4056,10000025,99999,5.501388,0.5,1.8,1,454
454,10000025,4056,99999,5.501388,0.5,1.8,1,455
455,4057,10000025,99999,4.984044,0.5,1.8,1,456
456,10000025,4057,99999,4.984044,0.5,1.8,1,457
457,4061,10000025,99999,4.082879999999999,0.5,1.8,1,458
458,10000025,4061,99999,4.082879999999999,0.5,1.8,1,459
459,4062,10000025,99999,4.883832,0.5,1.8,1,460
460,10000025,4062,99999,4.883832,0.5,1.8,1,461
461,4063,10000025,99999,5.7054,0.5,1.8,1,462
462,10000025,4063,99999,5.7054,0.5,1.8,1,463
463,4069,10000025,99999,6.566292,0.5,1.8,1,464
